Sentence,Opinion
"fwiw, in my PPA I have packages for Eclipse and a bunch of plugins that I built using the release binaries from Eclipse.org",0
"hi, I am not sure if what I have is related to this topic.",0
I have successfully worked around this problem by adding irqpoll to my kernel parameters,0
"there are a lot of useless forum posts about it, but no solution that i have found.",0
As a workaround I found that synaptic works.,0
"I tried to test my system with external monitor, but unfortunately I cannot switch off the internal display and xresprobe still reported lvds/lcd.",0
I have had the same problem as vonHalenbach.,0
i don't think that it does really matter if it's package foo or bar here..,0
"i'm with sergey on this, that is a feature we should have.",0
"however, i am using gnome and etienne solution wont work for me.",0
I've been getting this error as well.,0
"@ amnon82 uploading binaries here is usually a bad idea, it may result more broken systems than before.",0
i agree with arun that lowering the color depth to 16 is an unacceptable solution.,0
I most definitely do not see any WebKit package listed in Gutsy's repositories at the moment.,0
"Sebr - sounds good. I can commit it myself, hopefully, because I should have svn commit access soon enough.",0
"Samir, the disadvantage to removing the dosfstools package is that operations on FAT16/32 file systems will no longer be supported.",0
"this patch is quite nice because it makes the markup more consistent and it allows someone to set the toolbar mode, possibly attach a palette, and so on..",0
"No, as I said I am using a thinkpad X60s. Although g-p-m's log has lots of ""emitting button-pressed : brightness-up"" messages, I did not touch my computer to get it into this state.",0
After install from the packages: the mp3 preview works.,0
"I can't speak to others, but to reproduce my problem, I can guess it would be very easy",0
"happens also here (Jauny, kubuntu 9.04)",0
"I haven't had this in a while - i had it once a month or so ago, but not beyond that.",0
After reading the criticism here I want to say that plenty of us think you are doing a good job. Also look at https://answers.launchpad.net/ubuntu/+question/10061 for further help.,0
I'm not sure if this is causing the slow down. Definitely it does not make it faster.,0
I agree though that this bug is unacceptable :-),0
"even if it doesn ' t fix the general case, that bit of code is still wrong and should be fixed (_engines is an object and no array)",0
Sounds awesome Bryce! Good job anyone involved in these matters!,0
"it shouldn't be part of ""random"".",0
"I haven't experienced this problem for a while, either, whether compiz is turned on or off. I have to agree with Neil Woolford",0
"benjamin, are you working on this, as i don't see you as a member of any teams.",0
"#16 above works perfectly for Sony Vaio SZ670N , linux-headers-generic for it to work. Thanks!",0
i haven't seen this for some time now.,0
"Well, that didn't quite do the trick for me anymore",0
"As for my internet connection, this is unlikely to be an issue, both due to the error message of Audacious and the fact that I can play the streams in Rhytmbox with no problems. It's not a timeout, the error message pops up when trying to play the streams, as described in this bug, stating that either the codecs aren't present or they are not correctly set up",0
i have same bug in my feisty.,0
"i don't think there is any problem with it, people reviewing the proposed upload might be busy or mail is not the preferred way.",0
That sounds good. I signed for an account and I'll do as you suggest.,0
"It seems that Amarok2 does not always do ""encoding guessing"" job very well, either.",0
"Hi Milo, I've taken a look at your article and it's looking good so far. Thanks for all of your work!",0
I don't think that replacement functionality was ever implemented.,0
"Rohan, thanks for testing and the update. I'm glad to hear things are working for you with the Hardy Alpha release. I'm going to go ahead and close this report for now. Chris and fishor, if you guys are still having issues with the latest Hardy kernel care to open a new bug report? Thanks!",0
"Rhythmbox has rejected my patch and will not do anything about the bug, unless someone comes up with a more sophisticated solution. In other words, this will probably never be fixed. Sorry!",0
"Hi Thorsten, thanks for the update! Just wanted to assure you that your efforts are much appreciated. Cheers",0
"Problem not noticed here for quite a while, using 8.10 (Intrepid), compiz and Firefox 3.05. So as far as I'm concerned the bug is no longer present.",0
same here bit with upgrade of deluge from 0.5.2 to 0.5.4,0
"I do confirm that with kernel 2.6.22-14-generic of today's update, the sound doesn't work anymore. This method no longer works with new kernel 2.6.22-14-generic.",0
"It fixes filezilla's crash, so I consider it's fine.",0
"Leann, I just retried ekiga with V4L (& V4L2) and I can't get the webcam to work....",0
"Let me add that I was bitten by this bug as well. I installed using Gutsy beta i386 alternative CD on a desktop computer, the gnome power manager is not started in System",0
i don't think we should be patching anything when that patch is wrong and results in user confusion.,0
I vote for marking this bug as duplicate of that one.,0
"I did not wanted to close the bug, I was quite surprised when I receive the following mail",0
I don't think that adding number of job in the name of pdf is too problematic.,0
"I tested this under controlled circumstances, with repeated reboots without even logging in, so no, it was definitely not upgraded during my test. - mdz",0
comment on attachment 391515 fix bad craziness..looks fine.,0
Did today's kernel update break sound for anyone else? After installing it for me the module-assistant fix no longer works (Vostro 1500 STAC9205),0
"and after installed your last patch, lupin-support_0.17_all.deb, it is looks working well and all file can be display and visit now. thanks a lot.",0
Using ubuntu 7.04 (Feisty Fawn) I also noticed Java programs would bog down the system.,0
lizardmenke's workaround fixed the problem.,0
"When I go to 24 tasks everything is good, but when I want to come back and close the tasks the bar stops showing himself. It looks like it is crashed, but the terminal doesn't give me abnormal output !!!",0
"Mathieu Laurent: My laptop is connected to the same network all the time, so that bug is the cause of this bug.",0
"I just got the error msg again, when I opened Rhythmbox.",0
"In version 1.5.6, Evan uploaded a workaround which should do for tribe-3. Moving over to tribe-4.",0
seems to me that it is not the same issue.,0
i also think the quote source should be on the left side.,0
